as_of_date,ticker,retrieved_at,market_cap
2026-01-28,HCSG,2026-07-27T14:03:45-04:00,1343255993.5034752
2026-01-28,HD,2026-07-27T14:03:45-04:00,373615448168.2602
2026-01-28,HE,2026-07-27T14:03:45-04:00,2727403553.724743
2026-01-28,HEI,2026-07-27T14:03:45-04:00,46142349533.5741
2026-01-28,HELE,2026-07-27T14:03:45-04:00,399378090.6081677
2026-01-28,HFWA,2026-07-27T14:03:45-04:00,855880225.9120941
2026-01-28,HGV,2026-07-27T14:03:45-04:00,3887683473.241821
2026-01-28,HHH,2026-07-27T14:03:45-04:00,4769733055.771103
2026-01-28,HIFS,2026-07-27T14:03:45-04:00,656529925.819397
2026-01-28,HIG,2026-07-27T14:03:45-04:00,36443900775.62831
2026-01-28,HII,2026-07-27T14:03:45-04:00,16692914184.085691
2026-01-28,HIMS,2026-07-27T14:03:45-04:00,6526682913.748203
2026-01-28,HIW,2026-07-27T14:03:45-04:00,2853787066.3947773
2026-01-28,HL,2026-07-27T14:03:45-04:00,18219983195.1713
2026-01-28,HLF,2026-07-27T14:03:45-04:00,1703593749.1540527
2026-01-28,HLI,2026-07-27T14:03:45-04:00,12693343855.140472
2026-01-28,HLIO,2026-07-27T14:03:45-04:00,2123503489.1274872
2026-01-28,HLIT,2026-07-27T14:03:45-04:00,1142145616.6204183
2026-01-28,HLMN,2026-07-27T14:03:45-04:00,1847926838.4933813
2026-01-28,HLNE,2026-07-27T14:03:45-04:00,8345496813.731384
2026-01-28,HLT,2026-07-27T14:03:45-04:00,69690260377.2265
2026-01-28,HLX,2026-07-27T14:03:45-04:00,1111931724.1039624
2026-01-28,HMN,2026-07-27T14:03:45-04:00,1756834589.5838928
2026-01-28,HNI,2026-07-27T14:03:45-04:00,3360195183.875793
2026-01-28,HNRG,2026-07-27T14:03:45-04:00,856224159.6624069
2026-01-28,HOG,2026-07-27T14:03:45-04:00,2416470297.5487995
2026-01-28,HOMB,2026-07-27T14:03:45-04:00,5560717472.899132
2026-01-28,HON,2026-07-27T14:03:45-04:00,153106584715.21317
2026-01-28,HOOD,2026-07-27T14:03:48-04:00,92976130426.65332
2026-01-28,HOPE,2026-07-27T14:03:48-04:00,1507651492.1430302
2026-01-28,HOV,2026-07-27T14:03:48-04:00,670985758.7064514
2026-01-28,HP,2026-07-27T14:03:48-04:00,3365149707.7697525
2026-01-28,HPE,2026-07-27T14:03:48-04:00,28972713920.60839
2026-01-28,HPP,2026-07-27T14:03:48-04:00,3850783089.956045
2026-01-28,HPQ,2026-07-27T14:03:48-04:00,17806069567.47908
2026-01-28,HQY,2026-07-27T14:03:48-04:00,7164482781.249084
2026-01-28,HR,2026-07-27T14:03:48-04:00,5813613834.069294
2026-01-28,HRB,2026-07-27T14:03:48-04:00,4993242256.5445175
2026-01-28,HRI,2026-07-27T14:03:48-04:00,5221348996.384888
2026-01-28,HRL,2026-07-27T14:03:48-04:00,13532639666.84928
2026-01-28,HRMY,2026-07-27T14:03:48-04:00,2121849837.5085068
2026-01-28,HRTG,2026-07-27T14:03:48-04:00,797771879.1019249
2026-01-28,HSIC,2026-07-27T14:03:48-04:00,9104831618.96907
2026-01-28,HST,2026-07-27T14:03:48-04:00,12844870644.771976
2026-01-28,HSTM,2026-07-27T14:03:48-04:00,644985291.5895023
2026-01-28,HSY,2026-07-27T14:03:48-04:00,38934743424.0
2026-01-28,HTB,2026-07-27T14:03:48-04:00,732300455.3747559
2026-01-28,HTH,2026-07-27T14:03:48-04:00,2294523983.840332
2026-01-28,HTLD,2026-07-27T14:03:48-04:00,778347761.6219454
2026-01-28,HTO,2026-07-27T14:03:48-04:00,1835368802.042347
2026-01-28,HTZ,2026-07-27T14:03:48-04:00,1617167194.779489
2026-01-28,HUBB,2026-07-27T14:03:48-04:00,25814000972.825684
2026-01-28,HUBG,2026-07-27T14:03:48-04:00,2909766610.199066
2026-01-28,HUBS,2026-07-27T14:03:48-04:00,16709511340.228271
2026-01-28,HUM,2026-07-27T14:03:48-04:00,23334177262.000305
2026-01-28,HUN,2026-07-27T14:03:48-04:00,1982511674.0975304
2026-01-28,HURN,2026-07-27T14:03:48-04:00,2928671608.4865723
2026-01-28,HWC,2026-07-27T14:03:48-04:00,5626327123.2201
2026-01-28,HWKN,2026-07-27T14:03:48-04:00,3211874246.25
2026-01-28,HWM,2026-07-27T14:03:48-04:00,84863098526.00098
2026-01-28,HXL,2026-07-27T14:03:48-04:00,6386779618.481636
2026-01-28,HY,2026-07-27T14:03:48-04:00,557373150.8319244
2026-01-28,HZO,2026-07-27T14:03:48-04:00,587415266.8280945
2026-01-28,IART,2026-07-27T14:03:48-04:00,847669414.9961824
2026-01-28,IBCP,2026-07-27T14:03:48-04:00,706009414.2586098
2026-01-28,IBKR,2026-07-27T14:03:48-04:00,128260281677.05235
2026-01-28,IBM,2026-07-27T14:03:48-04:00,274961711620.06256
2026-01-28,IBOC,2026-07-27T14:03:48-04:00,4259469328.55996
2026-01-28,IBP,2026-07-27T14:03:48-04:00,7929675713.217682
2026-01-28,IBRX,2026-07-27T14:03:48-04:00,6057535944.7836
2026-01-28,ICE,2026-07-27T14:03:48-04:00,98708638864.6773
2026-01-28,ICFI,2026-07-27T14:03:48-04:00,1703664543.6343994
2026-01-28,ICHR,2026-07-27T14:03:48-04:00,1061785024.423605
2026-01-28,ICLR,2026-07-27T14:03:48-04:00,14490503831.220093
2026-01-28,ICUI,2026-07-27T14:03:48-04:00,3685224574.664917
2026-01-28,IDA,2026-07-27T14:03:48-04:00,7152885726.265869
2026-01-28,IDCC,2026-07-27T14:03:48-04:00,8564320009.58725
2026-01-28,IDT,2026-07-27T14:03:48-04:00,1195497192.6117785
2026-01-28,IDXX,2026-07-27T14:03:52-04:00,55022427470.26416
2026-01-28,IDYA,2026-07-27T14:03:52-04:00,2949974762.9683228
2026-01-28,IESC,2026-07-27T14:03:52-04:00,9466356444.99887
2026-01-28,IEX,2026-07-27T14:03:52-04:00,14786422314.48288
2026-01-28,IFF,2026-07-27T14:03:52-04:00,18493676775.67133
2026-01-28,IIIN,2026-07-27T14:03:52-04:00,622235905.9158325
2026-01-28,IIIV,2026-07-27T14:03:52-04:00,889433794.4178276
2026-01-28,IIPR,2026-07-27T14:03:52-04:00,1341179600.6038666
2026-01-28,ILMN,2026-07-27T14:03:52-04:00,23033482093.811035
2026-01-28,IMAX,2026-07-27T14:03:52-04:00,1856601122.040276
2026-01-28,IMKTA,2026-07-27T14:03:52-04:00,1355818506.7103882
2026-01-28,IMVT,2026-07-27T14:03:52-04:00,5250478186.019926
2026-01-28,INCY,2026-07-27T14:03:52-04:00,19863931149.45293
2026-01-28,INDB,2026-07-27T14:03:52-04:00,3943871582.047806
2026-01-28,INGR,2026-07-27T14:03:52-04:00,7473864444.635468
2026-01-28,INN,2026-07-27T14:03:52-04:00,485287185.25072575
2026-01-28,INSM,2026-07-27T14:03:52-04:00,33247200952.238205
2026-01-28,INSP,2026-07-27T14:03:52-04:00,2425389800.347557
2026-01-28,INSW,2026-07-27T14:03:52-04:00,2946877711.9229927
2026-01-28,INTA,2026-07-27T14:03:52-04:00,2990316556.5
2026-01-28,INTC,2026-07-27T14:03:52-04:00,243664801912.85
2026-01-28,INTU,2026-07-27T14:03:52-04:00,149974083398.4375
2026-01-28,INVA,2026-07-27T14:03:52-04:00,1461735105.0557327
2026-01-28,INVH,2026-07-27T14:03:52-04:00,16067269076.452888
2026-01-28,INVX,2026-07-27T14:03:52-04:00,1734223211.0424538
2026-01-28,IONQ,2026-07-27T14:03:52-04:00,16226004997.506124
2026-01-28,IONS,2026-07-27T14:03:52-04:00,13268941977.976028
2026-01-28,IOSP,2026-07-27T14:03:52-04:00,1968276393.9093552
2026-01-28,IP,2026-07-27T14:03:52-04:00,21908310658.624783
2026-01-28,IPAR,2026-07-27T14:03:52-04:00,3053844626.222351
2026-01-28,IPGP,2026-07-27T14:03:52-04:00,3902809322.995972
2026-01-28,IPI,2026-07-27T14:03:52-04:00,448325251.2848511
2026-01-28,IQV,2026-07-27T14:03:52-04:00,40831127064.51416
2026-01-28,IR,2026-07-27T14:03:52-04:00,33882826989.0
2026-01-28,IRDM,2026-07-27T14:03:52-04:00,2248554000.2809467
2026-01-28,IRM,2026-07-27T14:03:52-04:00,27265174018.392723
2026-01-28,IRON,2026-07-27T14:03:52-04:00,3020390542.2630463
2026-01-28,IRT,2026-07-27T14:03:52-04:00,4028698165.873289
2026-01-28,IRTC,2026-07-27T14:03:52-04:00,4892315808.165009
2026-01-28,IRWD,2026-07-27T14:03:52-04:00,779230712.9243021
2026-01-28,ISRG,2026-07-27T14:03:52-04:00,187139067837.5989
2026-01-28,IT,2026-07-27T14:03:52-04:00,17114774630.521774
2026-01-28,ITGR,2026-07-27T14:03:52-04:00,3009800846.864395
2026-01-28,ITIC,2026-07-27T14:03:52-04:00,474441736.4208374
2026-01-28,ITRI,2026-07-27T14:03:52-04:00,4543953974.977592
2026-01-28,ITRN,2026-07-27T14:03:52-04:00,896404742.1196747
2026-01-28,ITT,2026-07-27T14:03:52-04:00,15551732530.5
2026-01-28,ITW,2026-07-27T14:03:52-04:00,75279875000.0
2026-01-28,IVR,2026-07-27T14:03:52-04:00,634962855.868206
2026-01-28,IVT,2026-07-27T14:03:52-04:00,2216809451.346779
2026-01-28,IVZ,2026-07-27T14:03:55-04:00,12266760086.294746
2026-01-28,J,2026-07-27T14:03:55-04:00,16233010083.006315
2026-01-28,JACK,2026-07-27T14:03:55-04:00,397536645.34781456
2026-01-28,JANX,2026-07-27T14:03:55-04:00,839061896.1777163
2026-01-28,JAZZ,2026-07-27T14:03:55-04:00,10051158060.0885
2026-01-28,JBGS,2026-07-27T14:03:55-04:00,1053497682.2379836
2026-01-28,JBHT,2026-07-27T14:03:55-04:00,19525474003.353333
2026-01-28,JBL,2026-07-27T14:03:55-04:00,26024208993.60352
2026-01-28,JBLU,2026-07-27T14:03:55-04:00,1833102014.925537
2026-01-28,JBSS,2026-07-27T14:03:55-04:00,863305355.1529083
2026-01-28,JBTM,2026-07-27T14:03:55-04:00,8182892362.795959
2026-01-28,JCI,2026-07-27T14:03:55-04:00,71452607580.92552
2026-01-28,JJSF,2026-07-27T14:03:55-04:00,1811099830.4124296
2026-01-28,JKHY,2026-07-27T14:03:55-04:00,13065929074.974731
2026-01-28,JLL,2026-07-27T14:03:55-04:00,16885249060.116331
2026-01-28,JNJ,2026-07-27T14:03:55-04:00,548644683568.47406
2026-01-28,JOBY,2026-07-27T14:03:55-04:00,12190540918.664696
2026-01-28,JOE,2026-07-27T14:03:55-04:00,3743766252.760925
2026-01-28,JPM,2026-07-27T14:03:55-04:00,818774800860.2532
2026-01-28,JXN,2026-07-27T14:03:55-04:00,8078176332.655319
2026-01-28,KAI,2026-07-27T14:03:55-04:00,3724953090.1208496
2026-01-28,KALU,2026-07-27T14:03:55-04:00,1998393264.483948
2026-01-28,KBH,2026-07-27T14:03:55-04:00,3753113603.111534
2026-01-28,KBR,2026-07-27T14:03:55-04:00,5560804990.100327
2026-01-28,KD,2026-07-27T14:03:55-04:00,5478112241.648853
2026-01-28,KDP,2026-07-27T14:03:55-04:00,36287754024.93
2026-01-28,KE,2026-07-27T14:03:55-04:00,708450203.9439888
2026-01-28,KELYA,2026-07-27T14:03:55-04:00,351269704.81116295
2026-01-28,KEX,2026-07-27T14:03:55-04:00,7149654272.4609375
2026-01-28,KEY,2026-07-27T14:03:55-04:00,23492164721.25435
2026-01-28,KEYS,2026-07-27T14:03:55-04:00,38057493852.0
2026-01-28,KFRC,2026-07-27T14:03:55-04:00,605025447.2961426
2026-01-28,KFY,2026-07-27T14:03:55-04:00,3476141841.1577
2026-01-28,KHC,2026-07-27T14:03:55-04:00,27448973509.15028
2026-01-28,KIDS,2026-07-27T14:03:55-04:00,434339347.9470062
2026-01-28,KIM,2026-07-27T14:03:55-04:00,13868955809.044674
2026-01-28,KKR,2026-07-27T14:03:55-04:00,108119905795.72142
2026-01-28,KLAC,2026-07-27T14:03:55-04:00,21427707045.06772
2026-01-28,KLIC,2026-07-27T14:03:55-04:00,3054857427.98996
2026-01-28,KMB,2026-07-27T14:03:55-04:00,33036641070.497223
2026-01-28,KMI,2026-07-27T14:03:55-04:00,66898544248.35701
2026-01-28,KMPR,2026-07-27T14:03:55-04:00,2408068040.1765213
2026-01-28,KMT,2026-07-27T14:03:55-04:00,2614049013.6439133
2026-01-28,KMX,2026-07-27T14:03:55-04:00,6895843084.839348
2026-01-28,KN,2026-07-27T14:03:55-04:00,2088786551.7091827
2026-01-28,KNF,2026-07-27T14:03:55-04:00,3906427673.440247
2026-01-28,KNSA,2026-07-27T14:03:55-04:00,3280440356.99588
2026-01-28,KNSL,2026-07-27T14:03:55-04:00,9080942162.200928
2026-01-28,KNX,2026-07-27T14:03:55-04:00,9021178180.458069
2026-01-28,KO,2026-07-27T14:03:55-04:00,314425918924.1199
2026-01-28,KODK,2026-07-27T14:03:58-04:00,712395987.1292114
2026-01-28,KOP,2026-07-27T14:03:58-04:00,576482034.2074738
2026-01-28,KR,2026-07-27T14:03:58-04:00,40966766925.42666
2026-01-28,KRC,2026-07-27T14:03:58-04:00,4100934173.810974
2026-01-28,KREF,2026-07-27T14:03:58-04:00,551679483.7465439
2026-01-28,KRG,2026-07-27T14:03:58-04:00,5096372564.335373
2026-01-28,KRNT,2026-07-27T14:03:58-04:00,595806349.2737198
2026-01-28,KRNY,2026-07-27T14:03:58-04:00,477527161.20782375
2026-01-28,KRO,2026-07-27T14:03:58-04:00,623587902.9178562
2026-01-28,KRYS,2026-07-27T14:03:58-04:00,7913713016.482086
2026-01-28,KSS,2026-07-27T14:03:58-04:00,1931897791.985796
2026-01-28,KTB,2026-07-27T14:03:58-04:00,3195520792.311264
2026-01-28,KTOS,2026-07-27T14:03:58-04:00,19023282261.20343
2026-01-28,KURA,2026-07-27T14:03:58-04:00,699620841.4005451
2026-01-28,KWR,2026-07-27T14:03:58-04:00,2631110125.6484985
2026-01-28,KYMR,2026-07-27T14:03:58-04:00,5692731125.44519
2026-01-28,L,2026-07-27T14:03:58-04:00,21325507163.537903
2026-01-28,LAB,2026-07-27T14:03:58-04:00,549928521.8487413
2026-01-28,LAD,2026-07-27T14:03:58-04:00,7987232262.69165
2026-01-28,LADR,2026-07-27T14:03:58-04:00,1412267604.3554993
2026-01-28,LAMR,2026-07-27T14:03:58-04:00,12875169222.023666
2026-01-28,LAND,2026-07-27T14:03:58-04:00,363351621.75
2026-01-28,LASR,2026-07-27T14:03:58-04:00,2335140578.612011
2026-01-28,LAUR,2026-07-27T14:03:58-04:00,5035603995.699005
2026-01-28,LAZ,2026-07-27T14:03:58-04:00,4991521852.448822
2026-01-28,LBRT,2026-07-27T14:03:58-04:00,3530879430.029022
2026-01-28,LBTYK,2026-07-27T14:03:58-04:00,3652085456.089829
2026-01-28,LCID,2026-07-27T14:03:58-04:00,3536677816.405819
2026-01-28,LCII,2026-07-27T14:03:58-04:00,3583790090.630432
2026-01-28,LDOS,2026-07-27T14:03:58-04:00,24090390765.555344
2026-01-28,LE,2026-07-27T14:03:58-04:00,536476737.7639694
2026-01-28,LEA,2026-07-27T14:03:58-04:00,6349083294.443268
2026-01-28,LECO,2026-07-27T14:03:58-04:00,14175692281.77588
2026-01-28,LEN,2026-07-27T14:03:58-04:00,27361911665.818657
2026-01-28,LEVI,2026-07-27T14:03:58-04:00,8099046135.595655
2026-01-28,LFST,2026-07-27T14:03:58-04:00,2761901958.0020423
2026-01-28,LFUS,2026-07-27T14:03:58-04:00,7825355139.75
2026-01-28,LGIH,2026-07-27T14:03:58-04:00,1151185532.6511383
2026-01-28,LGND,2026-07-27T14:03:58-04:00,3743856802.425537
2026-01-28,LH,2026-07-27T14:03:58-04:00,22274124710.083008
2026-01-28,LHX,2026-07-27T14:03:58-04:00,67410253795.82794
2026-01-28,LII,2026-07-27T14:03:58-04:00,17122735401.679443
2026-01-28,LILAK,2026-07-27T14:03:58-04:00,1001331080.0
2026-01-28,LIN,2026-07-27T14:03:58-04:00,211712653698.0
2026-01-28,LIND,2026-07-27T14:03:58-04:00,899708053.6397762
2026-01-28,LITE,2026-07-27T14:03:58-04:00,27301347150.0
2026-01-28,LIVN,2026-07-27T14:03:58-04:00,3489839222.237858
2026-01-28,LKFN,2026-07-27T14:03:58-04:00,1483985276.5576286
2026-01-28,LKQ,2026-07-27T14:03:58-04:00,8380039184.920349
2026-01-28,LLY,2026-07-27T14:03:58-04:00,917792418921.1244
2026-01-28,LMAT,2026-07-27T14:04:01-04:00,1929670594.2542725
2026-01-28,LMB,2026-07-27T14:04:01-04:00,950143254.2728882
2026-01-28,LMND,2026-07-27T14:04:01-04:00,6879738163.171204
2026-01-28,LMT,2026-07-27T14:04:01-04:00,139441678556.98438
2026-01-28,LNC,2026-07-27T14:04:01-04:00,7770406506.517601
2026-01-28,LNG,2026-07-27T14:04:01-04:00,45720554880.66614
2026-01-28,LNN,2026-07-27T14:04:01-04:00,1309062769.4110107
2026-01-28,LNT,2026-07-27T14:04:01-04:00,17032377982.265924
2026-01-28,LNTH,2026-07-27T14:04:01-04:00,4508691854.18866
2026-01-28,LOB,2026-07-27T14:04:01-04:00,1763501383.835884
2026-01-28,LOPE,2026-07-27T14:04:01-04:00,4913295614.513123
2026-01-28,LOVE,2026-07-27T14:04:01-04:00,197769440.2768116
2026-01-28,LOW,2026-07-27T14:04:01-04:00,151131549077.24716
2026-01-28,LPLA,2026-07-27T14:04:01-04:00,29365803023.289124
2026-01-28,LPX,2026-07-27T14:04:01-04:00,6158571277.483498
2026-01-28,LQDA,2026-07-27T14:04:01-04:00,3645980679.255543
2026-01-28,LQDT,2026-07-27T14:04:01-04:00,976844406.2366638
2026-01-28,LRCX,2026-07-27T14:04:01-04:00,302118120743.0191
2026-01-28,LRN,2026-07-27T14:04:01-04:00,3629401015.25
2026-01-28,LSCC,2026-07-27T14:04:01-04:00,11614219996.833435
2026-01-28,LSTR,2026-07-27T14:04:01-04:00,5319664121.002441
2026-01-28,LTC,2026-07-27T14:04:01-04:00,1678400268.0
2026-01-28,LTH,2026-07-27T14:04:01-04:00,6386034210.5950165
2026-01-28,LULU,2026-07-27T14:04:01-04:00,21387555549.460785
2026-01-28,LUMN,2026-07-27T14:04:01-04:00,9399450569.863323
2026-01-28,LUV,2026-07-27T14:04:01-04:00,21459170151.14914
2026-01-28,LVS,2026-07-27T14:04:01-04:00,42052146812.63042
2026-01-28,LW,2026-07-27T14:04:01-04:00,6336357481.178009
2026-01-28,LXP,2026-07-27T14:04:01-04:00,2852639578.115387
2026-01-28,LXU,2026-07-27T14:04:01-04:00,679875501.8276758
2026-01-28,LYB,2026-07-27T14:04:01-04:00,16244928885.991331
2026-01-28,LYFT,2026-07-27T14:04:01-04:00,6990794230.490261
2026-01-28,LYTS,2026-07-27T14:04:01-04:00,669427703.9297218
2026-01-28,LYV,2026-07-27T14:04:01-04:00,34257829926.451447
2026-01-28,LZ,2026-07-27T14:04:01-04:00,1679924110.6722565
2026-01-28,LZB,2026-07-27T14:04:01-04:00,1531574300.1586533
2026-01-28,M,2026-07-27T14:04:01-04:00,5322979963.891628
2026-01-28,MA,2026-07-27T14:04:01-04:00,471324647042.5697
2026-01-28,MAA,2026-07-27T14:04:01-04:00,15899359917.414871
2026-01-28,MAC,2026-07-27T14:04:01-04:00,4799451341.818132
2026-01-28,MAGN,2026-07-27T14:04:01-04:00,470276001.3580322
2026-01-28,MAN,2026-07-27T14:04:01-04:00,1340766290.4136658
2026-01-28,MANH,2026-07-27T14:04:01-04:00,9743909200.2529
2026-01-28,MANU,2026-07-27T14:04:01-04:00,3072780189.1172104
2026-01-28,MAR,2026-07-27T14:04:01-04:00,84713849804.9466
2026-01-28,MARA,2026-07-27T14:04:01-04:00,3921771697.330236
2026-01-28,MAS,2026-07-27T14:04:01-04:00,13918495224.099825
2026-01-28,MAT,2026-07-27T14:04:01-04:00,6556770122.909546
2026-01-28,MATV,2026-07-27T14:04:01-04:00,672577712.6295948
2026-01-28,MATW,2026-07-27T14:04:01-04:00,805854218.0921478
2026-01-28,MATX,2026-07-27T14:04:04-04:00,5053182673.667252
2026-01-28,MBIN,2026-07-27T14:04:04-04:00,1603828903.11071
2026-01-28,MBUU,2026-07-27T14:04:04-04:00,613530870.7689457
2026-01-28,MBWM,2026-07-27T14:04:04-04:00,858540087.6730347
2026-01-28,MC,2026-07-27T14:04:04-04:00,5407752002.190323
2026-01-28,MCB,2026-07-27T14:04:04-04:00,918478912.7116088
2026-01-28,MCD,2026-07-27T14:04:04-04:00,223215458244.2084
2026-01-28,MCHB,2026-07-27T14:04:04-04:00,3300507674.877262
2026-01-28,MCHP,2026-07-27T14:04:04-04:00,43387071173.79486
2026-01-28,MCK,2026-07-27T14:04:04-04:00,102818627160.93433
2026-01-28,MCO,2026-07-27T14:04:04-04:00,92660260754.26538
2026-01-28,MCRI,2026-07-27T14:04:04-04:00,1649368167.514351
2026-01-28,MCS,2026-07-27T14:04:04-04:00,465908829.3432684
2026-01-28,MCY,2026-07-27T14:04:04-04:00,4724650052.132675
2026-01-28,MD,2026-07-27T14:04:04-04:00,1800030172.6039965
2026-01-28,MDB,2026-07-27T14:04:04-04:00,33455269725.88623
2026-01-28,MDGL,2026-07-27T14:04:04-04:00,11277128680.86731
2026-01-28,MDLZ,2026-07-27T14:04:04-04:00,74699468042.4388
2026-01-28,MDT,2026-07-27T14:04:04-04:00,129274869023.75005
2026-01-28,MDU,2026-07-27T14:04:04-04:00,4208711861.685488
2026-01-28,MEDP,2026-07-27T14:04:04-04:00,16842061457.459167
2026-01-28,MELI,2026-07-27T14:04:04-04:00,115011632036.09668
2026-01-28,MET,2026-07-27T14:04:04-04:00,50714888298.68892
2026-01-28,META,2026-07-27T14:04:04-04:00,1685552370712.7554
2026-01-28,MFA,2026-07-27T14:04:04-04:00,1025660319.4709988
2026-01-28,MGEE,2026-07-27T14:04:04-04:00,2856476347.5898743
2026-01-28,MGM,2026-07-27T14:04:04-04:00,8957335910.0
2026-01-28,MGNI,2026-07-27T14:04:04-04:00,2134607284.022418
2026-01-28,MGPI,2026-07-27T14:04:04-04:00,520433069.9723911
2026-01-28,MGRC,2026-07-27T14:04:04-04:00,2889408569.3544083
2026-01-28,MGY,2026-07-27T14:04:04-04:00,4812343046.95804
2026-01-28,MHK,2026-07-27T14:04:04-04:00,7439674890.411919
2026-01-28,MHO,2026-07-27T14:04:04-04:00,3493074259.3476105
2026-01-28,MIDD,2026-07-27T14:04:04-04:00,6083517319.024567
2026-01-28,MIR,2026-07-27T14:04:04-04:00,6202115623.196362
2026-01-28,MIRM,2026-07-27T14:04:04-04:00,6038893672.930435
2026-01-28,MITK,2026-07-27T14:04:04-04:00,478922416.7145252
2026-01-28,MKC,2026-07-27T14:04:04-04:00,16605589628.3817
2026-01-28,MKL,2026-07-27T14:04:04-04:00,25437859614.583862
2026-01-28,MKSI,2026-07-27T14:04:04-04:00,15855354542.684969
2026-01-28,MKTX,2026-07-27T14:04:04-04:00,6298037485.659851
2026-01-28,MLAB,2026-07-27T14:04:04-04:00,435930296.5421753
2026-01-28,MLI,2026-07-27T14:04:04-04:00,7466221447.996956
2026-01-28,MLKN,2026-07-27T14:04:04-04:00,1312743059.3854752
2026-01-28,MLM,2026-07-27T14:04:04-04:00,39213512415.01611
2026-01-28,MLR,2026-07-27T14:04:04-04:00,459356152.8183708
2026-01-28,MMI,2026-07-27T14:04:04-04:00,1031469992.05233
2026-01-28,MMM,2026-07-27T14:04:04-04:00,82839235437.99615
2026-01-28,MMS,2026-07-27T14:04:04-04:00,5170659568.980713
2026-01-28,MMSI,2026-07-27T14:04:04-04:00,4772864964.0
2026-01-28,MMYT,2026-07-27T14:04:07-04:00,5734533118.315018
2026-01-28,MNKD,2026-07-27T14:04:07-04:00,1731876343.8416944
2026-01-28,MNRO,2026-07-27T14:04:07-04:00,601894160.096817
2026-01-28,MNST,2026-07-27T14:04:07-04:00,79060555009.74072
2026-01-28,MO,2026-07-27T14:04:07-04:00,106051517720.33711
2026-01-28,MOD,2026-07-27T14:04:07-04:00,7734074317.858643
2026-01-28,MOG/A,2026-07-27T14:04:07-04:00,9584652435.98053
2026-01-28,MOH,2026-07-27T14:04:07-04:00,10135400000.0
2026-01-28,MORN,2026-07-27T14:04:07-04:00,8629565452.232483
2026-01-28,MOS,2026-07-27T14:04:07-04:00,8931857465.049606
2026-01-28,MOV,2026-07-27T14:04:07-04:00,493233630.32092667
2026-01-28,MP,2026-07-27T14:04:07-04:00,11876215044.435158
2026-01-28,MPC,2026-07-27T14:04:07-04:00,52294531681.05656
2026-01-28,MPWR,2026-07-27T14:04:07-04:00,55657395863.52539
2026-01-28,MQ,2026-07-27T14:04:07-04:00,7727532559.127665
2026-01-28,MRCY,2026-07-27T14:04:07-04:00,6011215400.967834
2026-01-28,MRK,2026-07-27T14:04:07-04:00,267013029174.11472
2026-01-28,MRNA,2026-07-27T14:04:07-04:00,17700233412.693893
2026-01-28,MRSH,2026-07-27T14:04:07-04:00,87597568380.97797
2026-01-28,MRTN,2026-07-27T14:04:07-04:00,1015744498.6097574
2026-01-28,MRVL,2026-07-27T14:04:07-04:00,72088804367.82837
2026-01-28,MS,2026-07-27T14:04:07-04:00,289794654129.85547
2026-01-28,MSA,2026-07-27T14:04:07-04:00,6882149234.786957
2026-01-28,MSBI,2026-07-27T14:04:07-04:00,492672378.0741272
2026-01-28,MSCI,2026-07-27T14:04:07-04:00,47569562281.56006
2026-01-28,MSEX,2026-07-27T14:04:07-04:00,946598197.1930962
2026-01-28,MSFT,2026-07-27T14:04:07-04:00,3580035959412.528
2026-01-28,MSGE,2026-07-27T14:04:07-04:00,2841459485.913013
2026-01-28,MSGS,2026-07-27T14:04:07-04:00,6882193364.706055
2026-01-28,MSI,2026-07-27T14:04:07-04:00,67487903144.407166
2026-01-28,MSM,2026-07-27T14:04:07-04:00,4658460255.687996
2026-01-28,MSTR,2026-07-27T14:04:07-04:00,45846658275.690216
2026-01-28,MTB,2026-07-27T14:04:07-04:00,33893246429.6108
2026-01-28,MTCH,2026-07-27T14:04:07-04:00,7547113616.945961
2026-01-28,MTD,2026-07-27T14:04:07-04:00,28872438727.34375
2026-01-28,MTDR,2026-07-27T14:04:07-04:00,5472774765.061951
2026-01-28,MTG,2026-07-27T14:04:07-04:00,6092723383.2300415
2026-01-28,MTH,2026-07-27T14:04:07-04:00,4922581717.73513
2026-01-28,MTN,2026-07-27T14:04:07-04:00,4780698244.618195
2026-01-28,MTRN,2026-07-27T14:04:07-04:00,2803481263.3285217
2026-01-28,MTSI,2026-07-27T14:04:07-04:00,16971214088.75
2026-01-28,MTUS,2026-07-27T14:04:07-04:00,805577667.6933174
2026-01-28,MTW,2026-07-27T14:04:07-04:00,450480956.6344547
2026-01-28,MTX,2026-07-27T14:04:07-04:00,2079295101.9924624
2026-01-28,MTZ,2026-07-27T14:04:07-04:00,19312721986.25
2026-01-28,MU,2026-07-27T14:04:07-04:00,489911669754.16736
2026-01-28,MUR,2026-07-27T14:04:07-04:00,4484853389.670107
2026-01-28,MUSA,2026-07-27T14:04:07-04:00,8136357609.298096
2026-01-28,MUX,2026-07-27T14:04:07-04:00,1720295840.1699104
2026-01-28,MWA,2026-07-27T14:04:07-04:00,4176379516.768005
2026-01-28,MXL,2026-07-27T14:04:11-04:00,1672315989.4318542
2026-01-28,MYE,2026-07-27T14:04:11-04:00,751935526.9706783
2026-01-28,MYGN,2026-07-27T14:04:11-04:00,533182470.2829828
2026-01-28,MYRG,2026-07-27T14:04:11-04:00,3904768940.07193
2026-01-28,MZTI,2026-07-27T14:04:11-04:00,4578353486.38916
2026-01-28,NABL,2026-07-27T14:04:11-04:00,1197415019.442874
