ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_value_pct_dollar_adv
KHC,-20512,23.190000534057617,-475673.29095458984,15968570.0,374527428.7358093,0.0012845232854288141,0.0012700626294853523
KIDS,-2725,17.31999969482422,-47196.999168395996,167045.0,3093355.8023166656,0.016312969559100842,0.01525753976734567
KIM,-897,20.479999542236328,-18370.559589385986,4630935.0,95511040.21457672,0.00019369738508530135,0.00019233964521917442
KKR,-4584,116.7699966430664,-535273.6646118164,4036240.0,513105566.57592773,0.0011357104632033774,0.0010432037761426397
KLAC,-62,162.72000122070312,-10088.640075683594,10987400.0,1606675523.0300903,5.6428272384731606e-06,6.279201949038873e-06
KLIC,149,58.34000015258789,8692.660022735596,689025.0,38164594.06347275,0.00021624759624106526,0.00022776765313626963
KMB,5645,99.54000091552734,561903.3051681519,6390120.0,637456572.9358673,0.0008833949910173831,0.0008814769962763932
KMI,6799,30.06999969482422,204445.92792510986,14820590.0,418125747.0843315,0.0004587536663520143,0.0004889579973267594
KMPR,-5262,38.380001068115234,-201955.56562042236,723875.0,28389777.532463074,0.007269210844413745,0.007113672003575607
KMT,988,34.290000915527344,33878.520904541016,1001515.0,32461749.48618889,0.0009865054442519583,0.001043644333431718
KMX,580,46.959999084472656,27236.79946899414,3616470.0,162720970.50674438,0.00016037738457667282,0.00016738346252590254
KN,355,24.31999969482422,8633.599891662598,654350.0,15343499.744329453,0.0005425231145411477,0.0005626877854156674
KNF,-682,68.94000244140625,-47017.08166503906,481950.0,36465731.543045044,0.0014150845523394544,0.00128934974496642
KNSA,42,43.279998779296875,1817.7599487304688,689255.0,28515650.40008545,6.0935357741329404e-05,6.374604553031768e-05
KNSL,-83,389.739990234375,-32348.419189453125,222365.0,88402753.66714478,0.0003732601803341353,0.000365920945305073
KNX,-604,55.56999969482422,-33564.27981567383,3431820.0,193495047.42700577,0.0001759999067550163,0.00017346325015546273
KO,1253,73.05999755859375,91544.17694091797,16965325.0,1198094392.2442627,7.385652794744575e-05,7.640815075466467e-05
KODK,228,7.389999866485596,1684.9199695587158,846400.0,6504535.415143967,0.00026937618147448013,0.00025903771169203836
KOP,-908,29.239999771118164,-26549.919792175293,125065.0,3543952.0026683807,0.007260224683164754,0.007491613817620785
KR,2912,61.81999969482422,180019.83911132812,6634415.0,411222941.8918228,0.0004389234016865089,0.00043776701339460903
KRC,-3057,34.33000183105469,-104946.81559753418,1773440.0,66535946.401195526,0.0017237684951281126,0.0015772950002804571
KREF,-19693,8.399999618530273,-165421.19248771667,878495.0,7113258.190600872,0.02241674682269108,0.023255333639695033
KRG,3603,22.68000030517578,81716.04109954834,1948970.0,45993541.22601509,0.001848668784024382,0.0017766851371150286
KRNT,-2913,12.960000038146973,-37752.48011112213,328695.0,4664888.011741638,0.008862319171268196,0.008092901697982505
KRNY,1478,7.599999904632568,11232.799859046936,436835.0,3377977.302789688,0.0033834285256446944,0.0033253035329072153
KRO,31099,5.420000076293945,168556.5823726654,342625.0,1760612.9893684387,0.0907668734038672,0.09573744110176619
KRYS,269,272.9100036621094,73412.79098510742,311105.0,83898926.72012329,0.0008646598415326016,0.0008750146617489356
KSS,139,17.219999313354492,2393.5799045562744,3437440.0,67054048.70397568,4.043706944703035e-05,3.5696277120017626e-05
KTB,2639,57.47999954223633,151689.71879196167,735980.0,44078248.487529755,0.003585695263458246,0.003441373557183799
KTOS,-3155,112.66999816894531,-355473.84422302246,4252305.0,471170080.86395264,0.0007419505421177456,0.000754449101630592
KURA,-5355,8.039999961853027,-43054.19979572296,1404450.0,12883594.15307045,0.0038128804870233898,0.0033417848532167694
KWR,931,151.25999450683594,140823.05488586426,110980.0,16666915.663375854,0.008388898900702829,0.008449257062919631
KYMR,-1752,71.16000366210938,-124672.32641601562,739865.0,53978222.37773895,0.0023679995674886637,0.002309678254010667
L,6639,102.80999755859375,682555.5737915039,684220.0,70938779.34589386,0.009703019496653123,0.009621755266796992
LAB,-2922,1.4299999475479126,-4178.459846735001,1538805.0,2259622.824642062,0.0018988760759160517,0.0018491846520433753
LAD,1278,329.3699951171875,420934.8537597656,214455.0,70963792.8048706,0.0059592921591942365,0.005931684837043754
LADR,395,11.079999923706055,4376.599969863892,642850.0,7073142.584609985,0.0006144512716807965,0.0006187631477112685
LAMR,3565,127.12000274658203,453182.80979156494,423055.0,54463248.7046814,0.008426800297833615,0.008320891988079506
LAND,-177,9.75,-1725.75,649290.0,6240582.333493233,0.0002726054613500901,0.0002765366928560324
LASR,34,45.97999954223633,1563.3199844360352,816530.0,34773420.175704956,4.16396213243849e-05,4.495732592701006e-05
LAUR,-8615,34.16999816894531,-294374.53422546387,868600.0,30192162.174568176,0.009918259267787244,0.009750031565259177
LAZ,7517,52.61000061035156,395469.3745880127,967915.0,50179712.819423676,0.007766177815200715,0.007881060938135412
LBRT,-1621,21.799999237060547,-35337.79876327515,3489680.0,70079390.37091255,0.00046451250544462527,0.0005042537981029956
LBTYK,-12767,10.739999771118164,-137117.5770778656,742035.0,7918533.163294792,0.01720538788601616,0.017316032433058962
LC,5864,,,,,,
LCID,-2881,10.90999984741211,-31431.709560394287,8608910.0,94021129.11095142,0.00033465328363288733,0.00033430474466332666
LCII,1619,147.82000732421875,239320.59185791016,363375.0,51040736.8075943,0.004455452356381149,0.004688815382114584
LDOS,1574,187.77000427246094,295549.9867248535,925745.0,178138613.25004578,0.0017002522292856024,0.0016591011984021806
LE,-257,17.559999465942383,-4512.919862747192,296225.0,5082718.360080719,0.0008675837623428138,0.0008878949300420262
LEA,326,119.33000183105469,38901.58059692383,469845.0,57165822.658843994,0.0006938458427779374,0.0006805041681824805
LECO,599,256.8699951171875,153865.1270751953,268565.0,68085210.2645874,0.002230372535512818,0.002259890605863692
LEN,-2219,110.79000091552734,-245843.01203155518,3344030.0,380540365.8523178,0.0006635706019383797,0.0006460366207956064
LEVI,6620,20.469999313354492,135511.39545440674,1916335.0,40808754.39358711,0.0034545108240469436,0.003320645225959204
LFST,5879,7.099999904632568,41740.89943933487,1582805.0,11462255.614278316,0.0037142920321833707,0.003641595585020719
LFUS,-224,314.25,-70392.0,208715.0,59798449.57984924,0.0010732338356131566,0.0011771542656136113
LGIH,1058,49.880001068115234,52773.04113006592,423125.0,20880631.602249146,0.002500443131462334,0.002527368047831537
LGND,369,190.22000122070312,70191.18045043945,238020.0,46602285.51956177,0.0015502898916057474,0.0015061746364558883
LH,-361,268.0400085449219,-96762.4430847168,769305.0,201455074.22607422,0.00046925471691981724,0.0004803177257085584
LHX,343,360.29998779296875,123582.89581298828,1742100.0,587107042.0256042,0.0001968888123529074,0.0002104946576464309
LII,-393,487.489990234375,-191583.56616210938,457525.0,233314068.10897827,0.0008589694552210261,0.0008211402240546546
LILAK,-8459,5.0,-42295.0,1470623.6,7364652.204987431,0.005751981676344647,0.005742973167335358
LIN,-233,451.5,-105199.5,2250685.0,990572299.4932556,0.00010352403823724777,0.00010620072866343691
LIND,7456,16.239999771118164,121085.43829345703,722755.0,11530339.005475044,0.01031608221319811,0.010501463854268383
LITE,1082,385.0,416570.0,4143015.0,1486554385.5885315,0.00026116246260271807,0.00028022519999164287
LIVN,1460,63.90999984741211,93308.59977722168,544710.0,34290531.94252014,0.0026803253107157937,0.002721118468900721
LKFN,-100,58.130001068115234,-5813.000106811523,173830.0,10144419.552345276,0.0005752746936662257,0.0005730244176925454
LKQ,2048,32.56999969482422,66703.359375,2983685.0,97649105.80916405,0.0006863995361440635,0.000683092372656833
LLY,90,1023.7999877929688,92141.99890136719,2819390.0,2998485491.8463135,3.192179868695001e-05,3.072951299978806e-05
LMAT,1108,85.05999755859375,94246.47729492188,145115.0,12247013.450164795,0.00763532370878269,0.0076954661377998
LMB,-342,81.72000122070312,-27948.24041748047,163910.0,13522879.086837769,0.002086510890122628,0.0020667374335013723
LMND,1109,92.05999755859375,102094.53729248047,2226405.0,189010262.74990082,0.0004981124278826179,0.0005401534065246626
LMT,-158,597.27001953125,-94368.6630859375,2039740.0,1118318710.0706482,7.74608528537951e-05,8.438440869864003e-05
LNC,134,40.90999984741211,5481.939979553223,1637960.0,69845303.31893921,8.180907958680309e-05,7.848688056404707e-05
LNG,-955,208.0399932861328,-198678.19358825684,1879305.0,376692633.89289856,0.0005081665828590889,0.0005274278701312357
LNN,444,123.58999633789062,54873.95837402344,118195.0,14575231.394119263,0.0037565040822369815,0.003764877338150782
LNT,-1205,66.26000213623047,-79843.30257415771,2057375.0,136185781.15638733,0.0005856977945197157,0.0005862822234170732
LNTH,946,66.30999755859375,62729.25769042969,840140.0,56452711.52389526,0.0011260028090556335,0.0011111823683416463
LOB,-2925,38.310001373291016,-112056.75401687622,382795.0,14364962.148418427,0.007641165636959731,0.007800699567399389
LOPE,-1371,174.92999267578125,-239829.0199584961,286825.0,50077495.37597656,0.004779918068508673,0.004789157647719501
LOVE,17322,13.529999732971191,234366.65537452698,303005.0,4559019.834842682,0.05716737347568522,0.051407246264506386
LOW,-848,269.4200134277344,-228468.17138671875,2808125.0,746256376.5061951,0.0003019808591141776,0.0003061523875432133
LPLA,-822,366.8999938964844,-301591.79498291016,562635.0,206273033.5736084,0.0014609826974859366,0.0014620999641006749
LPX,-101,88.43000030517578,-8931.430030822754,1018770.0,90463632.34607697,9.913915800426004e-05,9.872950929777775e-05
LQDA,-3319,41.90999984741211,-139099.2894935608,2229315.0,82337937.80338287,0.0014887981285731267,0.001689370576971699
LQDT,-85,31.709999084472656,-2695.349922180176,133430.0,4166175.315256119,0.0006370381473431762,0.0006469602736855727
LRCX,393,239.5800018310547,94154.94071960449,12958890.0,2765252891.9596863,3.0326671497327317e-05,3.404930557829687e-05
LRN,-7,82.75,-579.25,1478925.0,107635792.53631592,4.733167672464797e-06,5.381574161815766e-06
LSCC,4177,84.83999633789062,354376.66470336914,1814885.0,151183058.27495575,0.0023015232370095077,0.002344023654150893
LSTR,-1467,153.50999450683594,-225199.16194152832,470245.0,71667171.58943176,0.0031196503950068582,0.0031422917487472996
LTC,-11188,35.25,-394377.0,431545.0,15526501.816444397,0.02592545389240983,0.02540024821188687
LTH,1917,28.959999084472656,55516.31824493408,2259270.0,63387106.19541168,0.0008485041628490619,0.0008758298268702582
LULU,-656,180.35000610351562,-118309.60400390625,2840395.0,574190283.5610962,0.00023095379339845338,0.00020604598752552318
LUMN,3378,9.15999984741211,30942.479484558105,11573050.0,96888590.68165779,0.00029188502598709933,0.00031936143633489654
LUV,6135,40.86000061035156,250676.10374450684,8431450.0,358391061.0544014,0.00072763285081451,0.0006994485381611006
LVS,1881,61.2599983215332,115230.05684280396,6278565.0,381948447.00408936,0.00029959075043421544,0.0003016900781941659
LW,-2240,45.470001220703125,-101852.802734375,2880730.0,123030472.28694916,0.0007775806826741833,0.000827866469510248
LXP,1710,48.220001220703125,82456.20208740234,490510.0,24487454.14609909,0.0034861674583596663,0.0033672835728632824
LXU,1239,9.449999809265137,11708.549763679504,523680.0,4971375.453853607,0.002365948670944088,0.0023551932201386068
LYB,-1875,50.470001220703125,-94631.25228881836,5438595.0,264950452.03357697,0.000344758159046592,0.00035716584577415937
LYFT,-7565,17.200000762939453,-130118.00577163696,11204065.0,209849893.30551147,0.0006752013666468375,0.0006200527611524859
LYTS,2160,21.530000686645508,46504.8014831543,153160.0,3122269.680337906,0.01410289892922434,0.01489454987697326
LYV,724,147.52999877929688,106811.71911621094,2608580.0,378406378.585968,0.00027754563785661163,0.00028226722687747975
LZ,-15884,9.319999694824219,-148038.8751525879,2337835.0,21912776.221785545,0.006794320386169255,0.006755824714050088
LZB,-92,37.130001068115234,-3415.9600982666016,417210.0,15994552.837257385,0.00022051245176290117,0.00021357021562425514
M,1153,20.020000457763672,23083.060527801514,6274740.0,136940311.20339394,0.0001837526335752557,0.00016856293318566243
MA,-215,521.3699951171875,-112094.54895019531,4015935.0,2195136014.697571,5.353672307943231e-05,5.1064967364055956e-05
MAA,666,132.4600067138672,88218.36447143555,942095.0,128394877.83943176,0.0007069350755497057,0.0006870863227251151
MAC,-1239,17.899999618530273,-22178.09952735901,1598895.0,29388652.583055496,0.0007749101723377708,0.0007546483958283325
MAGN,4258,13.210000038146973,56248.18016242981,483140.0,6968178.777322769,0.00881318044459163,0.008072149403727098
MAN,-8571,28.959999084472656,-248216.15215301514,898055.0,27159706.077537537,0.009543958888932192,0.00913913248708912
MANH,-1198,161.13999938964844,-193045.71926879883,685815.0,116936605.11581421,0.001746826768151761,0.0016508579078177105
MANU,12890,17.81999969482422,229699.79606628418,323710.0,5418927.071948051,0.039819591609774184,0.04238842726918437
MAR,391,312.07000732421875,122019.37286376953,1463310.0,467275129.1281128,0.00026720243830767235,0.0002611296113521922
MARA,-261,10.369999885559082,-2706.5699701309204,40238485.0,419574983.42688084,6.4863277034411215e-06,6.45074200569585e-06
MAS,-4938,66.4800033569336,-328278.2565765381,2122890.0,143994851.30306244,0.002326074360894818,0.00227979162869941
MASI,-138,,,,,,
MAT,853,20.350000381469727,17358.550325393677,2787520.0,58667891.35893822,0.00030600677304557455,0.00029587820395984035
MATV,7208,12.300000190734863,88658.4013748169,271020.0,3405540.631632805,0.026595823186480703,0.02603357615272649
MATW,-99,25.889999389648438,-2563.1099395751953,233370.0,6335507.973279953,0.00042421905129193986,0.00040456265707266545
MATX,-1060,158.9600067138672,-168497.60711669922,311760.0,44625620.44441223,0.0034000513215293815,0.0037758042451552635
MBIN,-228,34.95000076293945,-7968.600173950195,145215.0,5064289.543476105,0.0015700857349447372,0.0015734882663285847
MBUU,-466,31.8799991607666,-14856.079608917236,168025.0,5342070.181207657,0.0027733968159500072,0.0027809592732753637
MBWM,-1420,49.970001220703125,-70957.40173339844,103180.0,5150886.748924255,0.013762357045939136,0.013775764289171693
MC,-2155,72.9000015258789,-157099.50328826904,716225.0,53271662.82871246,0.003008831023770463,0.0029490257098487875
MCB,583,89.19000244140625,51997.771423339844,175265.0,14952841.809806824,0.003326391464353978,0.003477450780575843
MCD,2212,312.79998779296875,691913.5729980469,3008850.0,923030814.2736816,0.0007351645977699121,0.0007496104813602596
MCHB,-658,14.920000076293945,-9817.360050201416,416205.0,6131926.836824417,0.001580951694477481,0.0016010236768065548
MCHP,1961,80.27999877929688,157429.07760620117,8770445.0,646812331.6088867,0.00022359184739200805,0.00024339220189975458
MCK,-435,826.6199951171875,-359579.69787597656,554970.0,458271683.11828613,0.0007838261527650143,0.0007846430646319558
MCO,-1101,516.6199951171875,-568798.6146240234,699525.0,368005414.18533325,0.001573925163503806,0.0015456256693483527
MCRI,-1966,90.29000091552734,-177510.14179992676,78290.0,7230742.035751343,0.025111763954528035,0.024549367260269267
MCS,-8492,14.880000114440918,-126360.96097183228,164990.0,2548404.8071098328,0.05146978604763925,0.04958433629511918
MCW,5589,,,,,,
MCY,149,85.30000305175781,12709.700454711914,201655.0,17984243.594322205,0.0007388857206615259,0.0007067130951631731
MD,-4711,20.670000076293945,-97376.37035942078,531210.0,11594077.051963806,0.008868432446678337,0.00839880310636086
MDB,-891,411.0400085449219,-366236.6476135254,1382460.0,562920035.696106,0.0006445032767675014,0.0006506015497576628
MDGL,219,496.5400085449219,108742.26187133789,327630.0,172076738.5482788,0.0006684369563226811,0.0006319405097326886
MDLZ,-8205,57.72999954223633,-473674.6462440491,11053680.0,617426875.4380226,0.000742286731658597,0.0007671752965207563
MDT,-2239,100.79000091552734,-225668.81204986572,7412055.0,733112352.424736,0.00030207547029804824,0.00030782295688167895
MDU,-6722,20.440000534057617,-137397.6835899353,2100105.0,42358554.70540047,0.0032007923413353142,0.003243682050663025
MEDP,-92,597.9099731445312,-55007.717529296875,212060.0,127158245.63720703,0.0004338394793926247,0.0004325926113060606
MELI,182,2268.60009765625,412885.2177734375,538745.0,1147161993.0169678,0.0003378221607625129,0.00035991884344736174
MET,2567,76.26000213623047,195759.4254837036,3333020.0,260252093.67298126,0.0007701723962052433,0.0007521915490512224
META,-11,668.72998046875,-7356.02978515625,14909030.0,9621576271.158447,7.378078922639501e-07,7.645347890871707e-07
MFA,3625,9.989999771118164,36213.749170303345,1451795.0,14137606.695122719,0.002496908998860032,0.0025615190711732413
MGEE,2805,78.16999816894531,219266.8448638916,105120.0,8288621.73286438,0.0266837899543379,0.026453957235676312
MGM,7816,32.75,255974.0,4417225.0,153650009.9715042,0.0017694366938519092,0.001665954984626898
MGNI,-2677,14.859999656677246,-39780.21908092499,2205945.0,34464171.0486269,0.0012135388688294586,0.0011542485390058405
MGPI,1445,24.440000534057617,35315.80077171326,249470.0,6126677.698068619,0.005792279632821582,0.005764266134457546
MGRC,-1253,117.4000015258789,-147102.20191192627,118890.0,13151274.603042603,0.010539153839683742,0.011185395055008094
MGY,-107,25.219999313354492,-2698.5399265289307,2522610.0,58078895.66596031,4.2416386203178455e-05,4.6463347754570487e-05
MHK,-10,119.73999786376953,-1197.3999786376953,756385.0,88634764.62535858,1.322078042266835e-05,1.350937167485992e-05
MHO,1052,132.36000061035156,139242.72064208984,214315.0,28531958.02757263,0.004908662482794019,0.004880237118936207
MIDD,-1804,120.03218078613281,-216538.0541381836,905637.4,109944485.51082726,0.0019919672045346183,0.0019695217375578066
MIR,-2384,25.3799991607666,-60505.91799926758,2136465.0,54689977.59980202,0.0011158619495287778,0.0011063438065750206
MIRM,2567,100.8499984741211,258881.94608306885,845435.0,74529164.03331757,0.0030363067533281684,0.003473565676482539
MITK,-13776,10.470000267028809,-144234.72367858887,427285.0,4426692.658128738,0.03224077606281522,0.032582954096379506
MKC,6181,61.86000061035156,382356.663772583,4516180.0,292661540.1194382,0.0013686345539814621,0.0013064807340812167
MKL,-244,2010.5799560546875,-490581.50927734375,44685.0,93282987.42614746,0.005460445339599418,0.005259067304911726
MKSI,1069,236.0500030517578,252337.4532623291,1257585.0,259999533.3264923,0.0008500419454748585,0.0009705304083967658
MKTX,-2293,168.55999755859375,-386508.07440185547,541340.0,94046042.30255127,0.004235785273580374,0.004109775009547322
MLAB,-10,78.94000244140625,-789.4000244140625,100940.0,8464454.563293457,9.906875371507826e-05,9.326058974163987e-05
MLI,-677,67.25499725341797,-45531.633140563965,1357340.0,85751907.64404297,0.000498769652408387,0.0005309693322458345
MLKN,4857,19.15999984741211,93060.11925888062,510630.0,9774794.822731018,0.009511779566417954,0.009520416637541267
MLM,-501,650.22998046875,-325765.22021484375,401815.0,258885658.19091797,0.0012468424523723605,0.0012583362959975354
MLR,-57,40.09000015258789,-2285.1300086975098,59120.0,2329214.0303611755,0.0009641407307171854,0.0009810734346053934
MMI,6343,26.450000762939453,167772.35483932495,268890.0,7203272.116661072,0.023589571943917587,0.02329113104741243
MMM,1560,155.94000244140625,243266.40380859375,3948795.0,639387956.0351562,0.00039505722631840855,0.0003804676042337243
MMS,216,94.79000091552734,20474.640197753906,493820.0,46504435.897865295,0.0004374063423919647,0.0004402728428471005
MMSI,857,80.5,68988.5,769265.0,65474701.20651245,0.0011140504247560985,0.0010536665113202236
MMYT,-916,60.27000045776367,-55207.32041931152,1398725.0,99038408.1240654,0.0006548821247922214,0.0005574334388548866
MNKD,-12943,5.639999866485596,-72998.51827192307,4061670.0,22981662.611925602,0.0031866202818052673,0.0031763810784535148
MNRO,-3299,20.049999237060547,-66144.94748306274,770565.0,15722405.94127655,0.004281274130021478,0.0042070499725115375
MNST,2231,80.91999816894531,180532.515914917,5311335.0,418416721.047554,0.00042004505458608806,0.0004314658254166641
MO,7810,63.130001068115234,493045.30834198,9953555.0,591480962.7858353,0.0007846442803601326,0.0008335776455420813
MOD,428,146.89999389648438,62873.19738769531,1409290.0,185827316.59786224,0.0003036990257505552,0.00033834206153746186
MOG/A,703,286.32000732421875,201282.96514892578,185545.0,51198798.71208191,0.003788838287207955,0.003931400154149065
MOH,210,187.0,39270.0,1427545.0,264335278.6906433,0.0001471056954421752,0.00014856132785044725
MORN,1116,204.60000610351562,228333.60681152344,389065.0,83228123.17749023,0.0028684153033554805,0.002743466968786318
MOS,11107,28.139999389648438,312550.9732208252,7310340.0,194818204.33350563,0.0015193547769323998,0.001604321189029004
MOV,7091,22.280000686645508,157987.4848690033,135535.0,3002438.264465332,0.05231858929427823,0.05261972801866665
MP,-180,67.01000213623047,-12061.800384521484,10072245.0,642491521.7394638,1.7870891742605546e-05,1.8773477900324194e-05
MPC,820,172.00999450683594,141048.19549560547,2157820.0,375804043.2191467,0.0003800131614314447,0.00037532378387252873
MPW,1969,,,,,,
MPWR,-617,1161.780029296875,-716818.2780761719,525675.0,532727533.10028076,0.001173729015075855,0.0013455626629705992
MQ,-11262,17.239999771118164,-194156.87742233276,792370.0,14509959.954731464,0.014213057031437333,0.013380938198869484
MRCY,895,100.0199966430664,89517.89699554443,707630.0,66184607.36652374,0.0012647852691378262,0.0013525485842924665
MRK,-1540,106.9000015258789,-164626.00234985352,11693720.0,1273515816.008072,0.00013169461899207438,0.00012926891074339832
MRNA,5504,45.29999923706055,249331.19580078125,14393450.0,599084169.4501781,0.00038239615936415524,0.00041618725467176023
MRSH,999,178.17999267578125,178001.81268310547,2581590.0,471969817.49458313,0.00038697082030841456,0.00037714660150942476
MRTN,30729,12.460000038146973,382883.3411722183,971325.0,12117216.647844315,0.0316361670913443,0.031598291282539236
MRVL,3812,83.62000274658203,318759.4504699707,14093860.0,1181761424.2839432,0.0002704723901046271,0.0002697324890792695
MS,219,182.33999633789062,39932.45919799805,6603495.0,1215629344.8375702,3.3164256200693727e-05,3.284920635354828e-05
MSA,-1132,175.77999877929688,-198982.95861816406,224075.0,39191510.21102905,0.005051879950909294,0.0050771954830709076
MSBI,1061,22.860000610351562,24254.460647583008,194890.0,4360445.357599258,0.005444096669916363,0.005562381513464681
MSCI,-390,614.8699951171875,-239799.29809570312,430960.0,253730133.81500244,0.0009049563764618526,0.0009450958563342876
MSEX,2351,51.619998931884766,121358.61748886108,100515.0,5252014.199981689,0.023389543849176738,0.02310706195144792
MSFT,-365,481.6300048828125,-175794.95178222656,26309330.0,12336416013.39859,1.3873405366081159e-05,1.4250082973150026e-05
MSGE,-3302,60.15999984741211,-198648.31949615479,311805.0,18056933.441238403,0.010589952053366688,0.011001221228543823
MSGS,-1740,286.04998779296875,-497726.9787597656,198325.0,54718712.020721436,0.008773477877221733,0.00909610187044025
MSI,-695,405.0799865722656,-281530.5906677246,1195885.0,467636584.6121216,0.0005811595596566559,0.000602028583587485
MSM,1391,83.4800033569336,116120.68466949463,828575.0,69904535.26176453,0.001678785867302296,0.0016611323462014174
MSTR,775,158.4499969482422,122798.7476348877,20678395.0,3398042593.6250305,3.74787308202595e-05,3.613808369126004e-05
MTB,1897,216.88999938964844,411440.3288421631,1171765.0,248798956.75712585,0.0016189252964544938,0.001653706005060968
MTCH,-12157,31.364999771118164,-381304.3022174835,3374760.0,107411214.65997696,0.003602330239780014,0.0035499487034435636
MTD,-139,1401.6400146484375,-194827.9620361328,125580.0,181722458.0090332,0.0011068641503424112,0.00107211824102912
MTDR,-4800,43.959999084472656,-211007.99560546875,1710565.0,72964692.34291077,0.0028060903853405162,0.002891919212292413
MTG,6499,26.43000030517578,171768.5719833374,2245795.0,61049392.929115295,0.002893852733664471,0.0028136000006220964
MTH,615,69.18000030517578,42545.700187683105,970620.0,70546161.13773346,0.0006336156271249305,0.000603090224918368
MTN,-637,132.97000122070312,-84701.89077758789,943345.0,129341044.52033997,0.0006752566664369876,0.0006548724814439534
MTRN,333,135.22000122070312,45028.26040649414,159680.0,22151479.92286682,0.002085420841683367,0.0020327427586457453
MTSI,-1303,226.25,-294803.75,1496040.0,302676959.91218567,0.0008709660169514184,0.0009739880765471218
MTUS,238,19.260000228881836,4583.880054473877,337720.0,6573449.211511612,0.0007047258083619567,0.0006973325429283694
MTW,-7169,12.699999809265137,-91046.29863262177,216695.0,2884484.9728393555,0.03308336602136644,0.03156414385580936
MTX,-3229,66.2699966430664,-213985.81916046143,147835.0,9694800.73671341,0.021841918354922718,0.022072224584267608
MTZ,1788,244.75,437613.0,867965.0,201785379.07676697,0.0020599908982505055,0.0021687051956004954
MU,333,435.2799987792969,144948.23959350586,34841310.0,12508507904.841461,9.557619963198857e-06,1.158797201842141e-05
MUR,2655,31.420000076293945,83420.10020256042,2660745.0,84684847.56969452,0.000997840830293771,0.0009850652459863823
MUSA,887,421.739990234375,374083.3713378906,257965.0,110430054.61395264,0.003438450952648615,0.003387514138661178
MUX,-2995,29.049999237060547,-87004.74771499634,1494455.0,35041029.69418526,0.002004075064153822,0.0024829392422059445
MWA,3501,26.709999084472656,93511.70679473877,1026545.0,26342566.146297455,0.0034104690977989276,0.003549832855136711
MXL,-1309,19.139999389648438,-25054.259201049805,1029910.0,19374443.818502426,0.0012709848433358254,0.0012931601771774839
MYE,9110,20.100000381469727,183111.0034751892,280595.0,5538868.814506531,0.03246672250040093,0.033059277915305336
MYGN,-151,5.71999979019165,-863.7199683189392,898400.0,5506041.331419945,0.00016807658058771147,0.00015686768702409935
MYRG,52,251.5500030517578,13080.600158691406,196500.0,46864551.39312744,0.00026463104325699747,0.00027911501913170216
MZTI,-369,166.27999877929688,-61357.31954956055,127700.0,21328995.0806427,0.002889584964761159,0.002876709348826559
NABL,-4447,6.400000095367432,-28460.80042409897,996550.0,6862177.311034203,0.0044623952636596255,0.004147488345766692
NAGE,-395,6.03000020980835,-2381.850082874298,794110.0,5063840.420739651,0.0004974121973026407,0.0004703643647850958
NAT,21420,4.190000057220459,89749.80122566223,3192815.0,12381969.625259638,0.006708813382548002,0.00724842686114894
NAVI,-8775,9.8100004196167,-86082.75368213654,844505.0,10244759.585042,0.010390702245694224,0.008402613352471718
NBHC,-458,39.86000061035156,-18255.880279541016,413390.0,16553442.503948212,0.0011079126248820727,0.001102844938458375
NBIS,957,100.43000030517578,96111.51029205322,12004485.0,1183210901.664238,7.972020457354065e-05,8.122939888135596e-05
NBIX,-413,134.66000366210938,-55614.58151245117,1114365.0,151484703.10379028,0.0003706146549828826,0.0003671300162521799
NBN,1134,114.29000091552734,129604.86103820801,128595.0,14171904.159431458,0.00881838329639566,0.009145197397623909
NBR,213,66.06999969482422,14072.909934997559,367795.0,22757637.978038788,0.000579126959311573,0.0006183818350822688
NBTB,-2134,42.619998931884766,-90951.07772064209,197875.0,8521422.644844055,0.010784586228679722,0.01067322693771945
NCLH,-9681,20.790000915527344,-201267.99886322021,17108990.0,382564575.3513622,0.0005658428697427493,0.0005261020278167884
NCNO,13259,23.229999542236328,308006.5639305115,1612625.0,39360098.14686775,0.008221998294705837,0.007825350505509917
NDAQ,1164,98.70999908447266,114898.43893432617,3169720.0,313643329.35230255,0.0003672248652877857,0.0003663347126546585
NDSN,870,271.94000244140625,236587.80212402344,378300.0,99123745.63667297,0.0022997620935765266,0.0023867923937338853
NE,3994,34.619998931884766,138272.27573394775,1848295.0,59279307.75914192,0.0021609104607219084,0.0023325555064806526
NEE,-3463,87.56999969482422,-303254.90894317627,9212310.0,763621544.2253113,0.000375910059474768,0.0003971272304146765
NEM,1893,131.9499969482422,249781.34422302246,9177755.0,1058514814.8058319,0.00020625959180649298,0.00023597340417842047
NEO,-2214,12.380000114440918,-27409.320253372192,2002410.0,25322896.74240589,0.0011056676704570992,0.0010823927662064175
NEOG,-568,10.350000381469727,-5878.800216674805,4533245.0,41806979.332175255,0.00012529655908736457,0.0001406176746223422
NET,251,184.8800048828125,46404.88122558594,3786595.0,713635819.5427704,6.628646580899199e-05,6.502599779158752e-05
NEU,377,651.5499877929688,245634.34539794922,152815.0,103796610.05523682,0.002467035304125904,0.0023664967985681947
NEXA,-21987,14.119999885559082,-310456.43748378754,908870.0,10490708.852758408,0.02419157855358852,0.02959346616526839
NEXT,-180,5.25,-945.0,2951040.0,15116232.743079662,6.099544567338972e-05,6.251557620615685e-05
